epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,11210.9,0.43568,0.27937,0.80208,0.9379,0.95319,0.96732,0.84721,0.52168,0.42924,0.82431,0.000779,0.000779,0.000779
187,11270.1,0.49415,0.29948,0.8119,0.94382,0.95745,0.9772,0.86478,0.47657,0.3865,0.81778,0.0007724,0.0007724,0.0007724
188,11330.3,0.45635,0.28389,0.795,0.92741,0.97857,0.9792,0.85698,0.4925,0.373,0.81958,0.0007658,0.0007658,0.0007658
189,11391.2,0.45124,0.30592,0.79929,0.93843,0.96596,0.97986,0.86143,0.48703,0.37133,0.82028,0.0007592,0.0007592,0.0007592
190,11452.4,0.50197,0.31107,0.81308,0.95153,0.95319,0.97263,0.8576,0.51167,0.38559,0.82321,0.0007526,0.0007526,0.0007526
191,11509,0.48141,0.29297,0.80172,0.94101,0.97021,0.97528,0.86249,0.48508,0.37866,0.81986,0.000746,0.000746,0.000746
192,11569.5,0.47615,0.29286,0.82105,0.93815,0.98298,0.96947,0.85508,0.49239,0.3628,0.82121,0.0007394,0.0007394,0.0007394
193,11627.9,0.46989,0.29675,0.80816,0.95019,0.97401,0.96676,0.85502,0.49725,0.37518,0.82245,0.0007328,0.0007328,0.0007328
194,11688.3,0.46473,0.29032,0.79684,0.9367,0.99149,0.96621,0.86552,0.46627,0.34549,0.81563,0.0007262,0.0007262,0.0007262
195,11747.7,0.4537,0.2829,0.79313,0.93948,0.99082,0.97107,0.86744,0.47713,0.35865,0.81803,0.0007196,0.0007196,0.0007196
196,11806.4,0.44771,0.27899,0.80283,0.93078,0.98723,0.9685,0.86407,0.47296,0.35511,0.81775,0.000713,0.000713,0.000713
197,11867.1,0.47513,0.3377,0.8125,0.9434,0.9617,0.96783,0.86204,0.47487,0.37188,0.81832,0.0007064,0.0007064,0.0007064
198,11926.6,0.43492,0.28705,0.79661,0.93724,0.96596,0.96481,0.85903,0.47061,0.40755,0.81665,0.0006998,0.0006998,0.0006998
199,11987.2,0.44608,0.27604,0.80304,0.93714,0.97021,0.96464,0.85541,0.47246,0.40103,0.81827,0.0006932,0.0006932,0.0006932
200,12048,0.4541,0.28908,0.79842,0.93754,0.97021,0.96513,0.84839,0.48142,0.36884,0.81734,0.0006866,0.0006866,0.0006866
201,12107.7,0.46725,0.28159,0.81379,0.94801,0.9617,0.96119,0.84658,0.47826,0.36843,0.81811,0.00068,0.00068,0.00068
202,12167.7,0.49275,0.28254,0.81381,0.93382,0.97021,0.95863,0.85755,0.47956,0.38511,0.81648,0.0006734,0.0006734,0.0006734
203,12228.5,0.40841,0.2717,0.72495,0.93825,0.96978,0.9611,0.85906,0.47247,0.37452,0.81613,0.0006668,0.0006668,0.0006668
204,12288.2,0.4716,0.28943,0.80035,0.94609,0.96596,0.96302,0.86379,0.46994,0.37558,0.81483,0.0006602,0.0006602,0.0006602
205,12348.7,0.4595,0.27846,0.79905,0.95229,0.96596,0.96743,0.86847,0.46403,0.36019,0.81222,0.0006536,0.0006536,0.0006536
206,12407.5,0.57773,0.31112,0.89973,0.95315,0.96596,0.97244,0.8653,0.46634,0.35405,0.81509,0.000647,0.000647,0.000647
207,12467.1,0.43189,0.2918,0.80669,0.94166,0.97872,0.97613,0.87339,0.46287,0.35695,0.81414,0.0006404,0.0006404,0.0006404
208,12528,0.47718,0.29954,0.80188,0.94972,0.97021,0.97591,0.86203,0.48648,0.34255,0.81642,0.0006338,0.0006338,0.0006338
209,12588.5,0.46976,0.28701,0.80207,0.95391,0.96873,0.97626,0.86326,0.47232,0.33811,0.81467,0.0006272,0.0006272,0.0006272
210,12647.6,0.43379,0.28712,0.8028,0.94893,0.94873,0.97213,0.8573,0.47373,0.35676,0.81654,0.0006206,0.0006206,0.0006206
211,12708.3,0.44225,0.27311,0.80786,0.94974,0.96496,0.97512,0.86067,0.46753,0.3542,0.8156,0.000614,0.000614,0.000614
212,12766.5,0.40843,0.25897,0.72365,0.94978,0.9657,0.96752,0.87043,0.47153,0.36618,0.81689,0.0006074,0.0006074,0.0006074
213,12826.1,0.43341,0.26888,0.80001,0.94921,0.9617,0.96775,0.87381,0.46736,0.37341,0.81731,0.0006008,0.0006008,0.0006008
214,12886.5,0.44678,0.30497,0.8084,0.95376,0.96541,0.96348,0.86539,0.46822,0.38099,0.81855,0.0005942,0.0005942,0.0005942
215,12948,0.4623,0.30398,0.80359,0.95034,0.97729,0.96598,0.87021,0.45587,0.35956,0.81701,0.0005876,0.0005876,0.0005876
216,13008.8,0.4487,0.2751,0.80054,0.94599,0.98298,0.96842,0.86951,0.46159,0.35573,0.81602,0.000581,0.000581,0.000581
217,13067.4,0.42553,0.26747,0.80009,0.94665,0.98166,0.96981,0.87287,0.45495,0.35549,0.81447,0.0005744,0.0005744,0.0005744
218,13127.5,0.39849,0.25373,0.71648,0.94934,0.97447,0.97019,0.86998,0.45737,0.35044,0.81506,0.0005678,0.0005678,0.0005678
219,13188,0.44155,0.26875,0.7927,0.95305,0.97021,0.9724,0.8716,0.45514,0.34101,0.81462,0.0005612,0.0005612,0.0005612
220,13248.7,0.4485,0.27088,0.79128,0.94511,0.95252,0.96421,0.87061,0.45111,0.3625,0.81517,0.0005546,0.0005546,0.0005546
221,13310.3,0.43064,0.26456,0.79784,0.9379,0.96407,0.96712,0.87034,0.45915,0.3741,0.81736,0.000548,0.000548,0.000548
222,13369.6,0.41596,0.30155,0.80957,0.93412,0.96533,0.97031,0.87411,0.46831,0.3472,0.81829,0.0005414,0.0005414,0.0005414
223,13428.7,0.42711,0.26971,0.80839,0.94399,0.96596,0.97213,0.8767,0.45738,0.34894,0.81546,0.0005348,0.0005348,0.0005348
224,13488.3,0.42734,0.26912,0.79618,0.93729,0.96596,0.96748,0.87184,0.48025,0.3615,0.81807,0.0005282,0.0005282,0.0005282
225,13548.3,0.43656,0.2646,0.79553,0.94757,0.95745,0.97216,0.87343,0.45912,0.36423,0.81479,0.0005216,0.0005216,0.0005216
226,13609,0.42845,0.28069,0.7954,0.94198,0.97021,0.97195,0.87349,0.46025,0.36456,0.81417,0.000515,0.000515,0.000515
227,13669,0.43842,0.2703,0.79634,0.93487,0.97729,0.96958,0.86736,0.47574,0.36548,0.81541,0.0005084,0.0005084,0.0005084
228,13729.2,0.44359,0.28113,0.80259,0.93143,0.98259,0.96926,0.86456,0.46658,0.35586,0.81533,0.0005018,0.0005018,0.0005018
229,13791.6,0.45567,0.27246,0.81175,0.94921,0.97021,0.96417,0.8713,0.44963,0.35095,0.81386,0.0004952,0.0004952,0.0004952
230,13852,0.42854,0.25956,0.79859,0.9431,0.97447,0.96257,0.86772,0.47186,0.37673,0.81549,0.0004886,0.0004886,0.0004886
231,13912.1,0.46066,0.30288,0.81201,0.93823,0.96958,0.96432,0.85849,0.47952,0.39242,0.81818,0.000482,0.000482,0.000482
232,13968.5,0.41695,0.26362,0.7928,0.94973,0.96463,0.96285,0.86357,0.46579,0.37896,0.81552,0.0004754,0.0004754,0.0004754
233,14026.5,0.44615,0.26253,0.81455,0.94648,0.97824,0.96495,0.86672,0.45703,0.35589,0.81435,0.0004688,0.0004688,0.0004688
234,14087,0.42574,0.2641,0.80595,0.95585,0.97021,0.96844,0.8711,0.46372,0.35648,0.81686,0.0004622,0.0004622,0.0004622
235,14145.2,0.43067,0.26942,0.79533,0.95709,0.97021,0.96518,0.86584,0.46103,0.35793,0.81612,0.0004556,0.0004556,0.0004556
236,14201.7,0.46606,0.28188,0.80156,0.95752,0.97447,0.96645,0.86455,0.47766,0.3819,0.81746,0.000449,0.000449,0.000449
237,14263.2,0.44905,0.26503,0.794,0.95416,0.97425,0.96122,0.86014,0.46103,0.36609,0.8161,0.0004424,0.0004424,0.0004424
238,14323.6,0.42152,0.25536,0.7956,0.94569,0.96596,0.95591,0.86011,0.45556,0.36212,0.81697,0.0004358,0.0004358,0.0004358
239,14382.3,0.42398,0.25613,0.80696,0.94984,0.96691,0.96075,0.86146,0.45194,0.35933,0.81576,0.0004292,0.0004292,0.0004292
240,14439.1,0.41764,0.2599,0.80135,0.9489,0.95745,0.9605,0.85315,0.45948,0.37469,0.8172,0.0004226,0.0004226,0.0004226
241,14496.7,0.47537,0.27503,0.84911,0.94532,0.95745,0.9628,0.86038,0.46501,0.39079,0.81829,0.000416,0.000416,0.000416
242,14557.7,0.41308,0.27837,0.80028,0.94176,0.96336,0.96486,0.86299,0.46878,0.38333,0.81729,0.0004094,0.0004094,0.0004094
243,14618.9,0.40514,0.24975,0.79364,0.94605,0.97021,0.96615,0.86949,0.45195,0.36826,0.8146,0.0004028,0.0004028,0.0004028
244,14679.4,0.41418,0.25142,0.78634,0.95345,0.96596,0.96714,0.86908,0.45427,0.36992,0.81373,0.0003962,0.0003962,0.0003962
245,14739.9,0.41973,0.25606,0.7959,0.9496,0.97021,0.96478,0.86727,0.45345,0.37325,0.8139,0.0003896,0.0003896,0.0003896
246,14799,0.4568,0.27717,0.79858,0.94232,0.97326,0.96403,0.86512,0.44964,0.35746,0.81461,0.000383,0.000383,0.000383
247,14860.5,0.40447,0.2553,0.80387,0.94505,0.96596,0.96589,0.86684,0.4555,0.36093,0.81498,0.0003764,0.0003764,0.0003764
248,14920.9,0.44022,0.30071,0.79669,0.94922,0.97021,0.96799,0.87858,0.44367,0.34532,0.81187,0.0003698,0.0003698,0.0003698
249,14981.5,0.43809,0.26622,0.80173,0.93521,0.98281,0.96734,0.88083,0.43476,0.33032,0.80963,0.0003632,0.0003632,0.0003632
250,15042.3,0.43626,0.26254,0.80093,0.94199,0.98723,0.97129,0.88209,0.43595,0.33375,0.81048,0.0003566,0.0003566,0.0003566
251,15102.4,0.41722,0.2513,0.79814,0.94663,0.98118,0.96849,0.87431,0.44844,0.3492,0.81345,0.00035,0.00035,0.00035
252,15162.7,0.40861,0.2505,0.79373,0.94614,0.97176,0.96574,0.86371,0.48312,0.36471,0.81933,0.0003434,0.0003434,0.0003434
253,15220.8,0.42056,0.26035,0.79789,0.95019,0.9741,0.9657,0.8765,0.44557,0.35015,0.81352,0.0003368,0.0003368,0.0003368
254,15278.7,0.4225,0.25073,0.79089,0.95416,0.9743,0.96966,0.87829,0.44736,0.34221,0.81404,0.0003302,0.0003302,0.0003302
255,15337.1,0.40049,0.24772,0.80024,0.95434,0.97833,0.96767,0.87758,0.4456,0.33981,0.81431,0.0003236,0.0003236,0.0003236
256,15395.2,0.4085,0.25129,0.79242,0.95829,0.97872,0.96422,0.86718,0.44635,0.34097,0.81374,0.000317,0.000317,0.000317
257,15454.9,0.41856,0.24518,0.79612,0.95797,0.96999,0.96239,0.86585,0.45025,0.35341,0.81489,0.0003104,0.0003104,0.0003104
258,15515.2,0.39502,0.25188,0.79237,0.9578,0.96592,0.96166,0.86907,0.44878,0.35839,0.81473,0.0003038,0.0003038,0.0003038
259,15575.1,0.40206,0.24465,0.79088,0.95747,0.97021,0.96217,0.87243,0.44261,0.34486,0.81326,0.0002972,0.0002972,0.0002972
260,15633.6,0.4202,0.25383,0.79861,0.95341,0.97021,0.96168,0.86832,0.43927,0.34291,0.81326,0.0002906,0.0002906,0.0002906
261,15695,0.39832,0.24075,0.78994,0.95323,0.97021,0.96206,0.87054,0.43633,0.34011,0.81248,0.000284,0.000284,0.000284
262,15754.3,0.38915,0.24083,0.79147,0.95396,0.96997,0.96258,0.87191,0.44135,0.34823,0.81308,0.0002774,0.0002774,0.0002774
263,15814.6,0.38748,0.23946,0.79788,0.95397,0.97015,0.96225,0.87026,0.44283,0.3495,0.81363,0.0002708,0.0002708,0.0002708
264,15874.9,0.4393,0.25664,0.81109,0.94875,0.97447,0.9621,0.87071,0.44188,0.35469,0.81357,0.0002642,0.0002642,0.0002642
265,15935.8,0.38992,0.23755,0.80118,0.94965,0.97447,0.96216,0.86749,0.45024,0.35095,0.81409,0.0002576,0.0002576,0.0002576
266,15993.3,0.42929,0.25603,0.79875,0.94732,0.97872,0.96248,0.86782,0.43725,0.33428,0.81269,0.000251,0.000251,0.000251
267,16053.7,0.45505,0.2509,0.80961,0.94968,0.97447,0.96206,0.86869,0.44224,0.34418,0.81267,0.0002444,0.0002444,0.0002444
268,16110.6,0.39892,0.24445,0.78594,0.94996,0.96948,0.96203,0.86163,0.44026,0.35789,0.81341,0.0002378,0.0002378,0.0002378
269,16169.5,0.39713,0.2375,0.78993,0.94582,0.96579,0.96304,0.8655,0.43129,0.3589,0.81261,0.0002312,0.0002312,0.0002312
270,16228,0.38051,0.23645,0.78304,0.94064,0.97447,0.96121,0.85698,0.43299,0.35876,0.81301,0.0002246,0.0002246,0.0002246
271,16289.7,0.40441,0.24725,0.78788,0.94194,0.97447,0.95939,0.86029,0.43559,0.35621,0.81248,0.000218,0.000218,0.000218
272,16344.7,0.39407,0.24571,0.79869,0.94882,0.97021,0.96059,0.86727,0.43384,0.35206,0.81145,0.0002114,0.0002114,0.0002114
273,16405.1,0.42594,0.24721,0.79838,0.94624,0.97375,0.96321,0.87006,0.43531,0.35077,0.8115,0.0002048,0.0002048,0.0002048
274,16467.6,0.38652,0.24769,0.79172,0.9537,0.96422,0.96285,0.87648,0.43452,0.35627,0.8122,0.0001982,0.0001982,0.0001982
275,16529.1,0.3921,0.2483,0.78108,0.94627,0.97428,0.9635,0.87712,0.42995,0.35123,0.81087,0.0001916,0.0001916,0.0001916
276,16584.5,0.38114,0.2334,0.78027,0.95283,0.97021,0.96282,0.87722,0.42603,0.34658,0.81096,0.000185,0.000185,0.000185
277,16643.4,0.3732,0.22925,0.80015,0.94647,0.97801,0.96327,0.88158,0.42771,0.34942,0.81177,0.0001784,0.0001784,0.0001784
278,16701.5,0.39024,0.2404,0.795,0.94649,0.97858,0.9661,0.8788,0.43698,0.35502,0.81319,0.0001718,0.0001718,0.0001718
279,16763.2,0.4084,0.25557,0.79726,0.94648,0.97828,0.96803,0.8808,0.43991,0.35116,0.81319,0.0001652,0.0001652,0.0001652
280,16824,0.40878,0.24056,0.79132,0.9498,0.97021,0.96637,0.87693,0.4331,0.3544,0.81341,0.0001586,0.0001586,0.0001586
281,16884,0.39011,0.23605,0.78837,0.94975,0.96506,0.96925,0.88012,0.43049,0.35821,0.81265,0.000152,0.000152,0.000152
282,16944.9,0.40213,0.24118,0.79693,0.95574,0.9617,0.96607,0.87986,0.43471,0.35948,0.81295,0.0001454,0.0001454,0.0001454
283,17002.7,0.38668,0.23996,0.79908,0.94604,0.96987,0.96377,0.87421,0.43626,0.36029,0.81348,0.0001388,0.0001388,0.0001388
284,17064.3,0.39211,0.2402,0.78798,0.94972,0.96596,0.96221,0.87952,0.4349,0.36069,0.81376,0.0001322,0.0001322,0.0001322
285,17124.3,0.38711,0.2293,0.78705,0.95232,0.9617,0.96139,0.8788,0.43667,0.36117,0.81382,0.0001256,0.0001256,0.0001256
286,17185.9,0.38913,0.23597,0.79097,0.95375,0.96525,0.96234,0.8786,0.42092,0.36132,0.81138,0.000119,0.000119,0.000119
287,17243.6,0.40257,0.236,0.79256,0.94997,0.96963,0.96401,0.88107,0.41915,0.3615,0.81134,0.0001124,0.0001124,0.0001124
288,17304.5,0.37826,0.23292,0.7934,0.95015,0.97339,0.96508,0.88281,0.42454,0.36275,0.81216,0.0001058,0.0001058,0.0001058
289,17365.4,0.37614,0.22416,0.79117,0.94754,0.97447,0.96606,0.88439,0.42987,0.36505,0.81262,9.92e-05,9.92e-05,9.92e-05
290,17426.6,0.32882,0.21498,0.71182,0.94998,0.96971,0.96476,0.8793,0.43115,0.37042,0.81291,9.26e-05,9.26e-05,9.26e-05
291,17485.3,0.37235,0.23996,0.78651,0.95376,0.96555,0.96419,0.87462,0.43245,0.36953,0.81312,8.6e-05,8.6e-05,8.6e-05
292,17544.1,0.36225,0.22047,0.78495,0.95375,0.96535,0.96425,0.8749,0.43695,0.36369,0.81421,7.94e-05,7.94e-05,7.94e-05
293,17602.2,0.36799,0.2274,0.78905,0.95374,0.96505,0.96441,0.8732,0.4353,0.35887,0.81392,7.28e-05,7.28e-05,7.28e-05
294,17659.4,0.34975,0.22149,0.78337,0.94625,0.97384,0.96441,0.87033,0.43473,0.35997,0.81397,6.62e-05,6.62e-05,6.62e-05
295,17717.8,0.36253,0.22576,0.78286,0.95687,0.9617,0.96409,0.87138,0.43205,0.35964,0.81357,5.96e-05,5.96e-05,5.96e-05
296,17777.5,0.37844,0.22952,0.78215,0.95273,0.95745,0.96102,0.87333,0.43183,0.35942,0.81324,5.3e-05,5.3e-05,5.3e-05
297,17836.3,0.35521,0.23825,0.79003,0.95662,0.9617,0.96399,0.87165,0.43276,0.35957,0.81332,4.64e-05,4.64e-05,4.64e-05
298,17895.3,0.37516,0.22391,0.77145,0.96164,0.96004,0.96252,0.86976,0.43326,0.35805,0.81335,3.98e-05,3.98e-05,3.98e-05
299,17954.1,0.35048,0.21764,0.7779,0.95633,0.9617,0.96208,0.87,0.43357,0.35934,0.81328,3.32e-05,3.32e-05,3.32e-05
300,18013.2,0.37331,0.23857,0.7886,0.95665,0.9617,0.96261,0.86906,0.43164,0.35926,0.81358,2.66e-05,2.66e-05,2.66e-05
