epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,4393.76,0.43525,0.30708,0.8024,0.86449,0.87393,0.91039,0.79031,0.56419,0.66393,0.8042,0.0001685,0.0001685,0.0001685
187,4418.95,0.47077,0.3299,0.79461,0.86031,0.86301,0.9128,0.80128,0.55586,0.65403,0.80267,0.0001586,0.0001586,0.0001586
188,4443.35,0.42853,0.2998,0.79731,0.86096,0.86301,0.91463,0.80724,0.54984,0.64983,0.80172,0.0001487,0.0001487,0.0001487
189,4467.55,0.43074,0.30403,0.80736,0.86011,0.86301,0.91559,0.81138,0.54686,0.65368,0.80123,0.0001388,0.0001388,0.0001388
190,4492.86,0.41682,0.299,0.79654,0.86053,0.86301,0.91396,0.81369,0.54821,0.66042,0.80153,0.0001289,0.0001289,0.0001289
191,4516.14,0.40107,0.31557,0.7869,0.85732,0.86301,0.91073,0.8088,0.54993,0.66918,0.80175,0.000119,0.000119,0.000119
192,4538.75,0.42896,0.32811,0.79294,0.84866,0.86301,0.90442,0.8008,0.55325,0.67985,0.80254,0.0001091,0.0001091,0.0001091
193,4562.17,0.4728,0.34273,0.79163,0.83937,0.86301,0.90054,0.79979,0.55635,0.68682,0.80248,9.92e-05,9.92e-05,9.92e-05
194,4585.38,0.42242,0.31784,0.78991,0.8373,0.86301,0.89874,0.79904,0.55656,0.68747,0.80206,8.93e-05,8.93e-05,8.93e-05
195,4608.58,0.42493,0.31335,0.79777,0.83748,0.86301,0.89914,0.79704,0.5542,0.68484,0.80118,7.94e-05,7.94e-05,7.94e-05
196,4631.51,0.39839,0.3107,0.79191,0.83713,0.86301,0.89945,0.79611,0.55048,0.68163,0.80091,6.95e-05,6.95e-05,6.95e-05
197,4654.14,0.39975,0.31018,0.77503,0.83508,0.86301,0.89976,0.79609,0.54719,0.67639,0.80017,5.96e-05,5.96e-05,5.96e-05
198,4677.17,0.38785,0.2988,0.78994,0.83462,0.86301,0.90115,0.7959,0.54596,0.67134,0.79961,4.97e-05,4.97e-05,4.97e-05
199,4701.12,0.38305,0.29484,0.79464,0.8353,0.86301,0.90267,0.79574,0.54587,0.66536,0.79943,3.98e-05,3.98e-05,3.98e-05
200,4725,0.39024,0.29936,0.79158,0.83898,0.86301,0.90448,0.79858,0.54638,0.66316,0.79947,2.99e-05,2.99e-05,2.99e-05
